ticker,cik,fy,float_date,month,close,shares,shares_source,cap,public_float,ratio,flag,reason
ALGN,1097149,2018,2018-06-29,2018-05-31,331.95001220703125,80149641.0,cover,26605674308.339172,22262043858.0,1.195113731607274,"",""
ALGN,1097149,2019,2019-06-28,2019-05-31,284.3500061035156,80004892.0,cover,22749391528.51111,15900000000.0,1.430779341415793,"",""
ALGN,1097149,2020,2020-06-30,2020-06-30,274.44000244140625,78762958.0,cover,21615706385.812378,14500000000.0,1.4907383714353364,"",""
ALGN,1097149,2021,2021-06-30,2021-06-30,611.0,79136575.0,cover,48352447325.0,34700000000.0,1.3934422860230549,"",""
ALGN,1097149,2022,2022-06-30,2022-06-30,236.6699981689453,78805547.0,cover,18650908664.192734,13300000000.0,1.4023239597137394,"",""
ALGN,1097149,2023,2023-06-30,2023-06-30,353.6400146484375,76516951.0,cover,27059455672.493774,13700000000.0,1.9751427498170637,"",""
ALGN,1097149,2024,2024-06-28,2024-05-31,257.2099914550781,75281687.0,cover,19363202069.993866,12900000000.0,1.5010234162785943,"",""
ALGN,1097149,2025,2025-06-30,2025-06-30,189.3300018310547,72484841.0,cover,13723555079.253708,11100000000.0,1.23635631344628,"",""
ALK,766421,2010,2010-06-30,2010-06-30,11.237500190734863,,,,1600000000000000.0,,"",""
ALK,766421,2011,2011-06-30,2011-06-30,17.114999771118164,147364000.0,weighted_average,2522134826.271057,2500000000.0,1.0088539305084228,"",""
ALK,766421,2012,2012-06-30,2012-06-30,17.950000762939453,142195370.0,cover,2552406999.986458,2500000000.0,1.0209627999945832,"",""
ALK,766421,2013,2013-06-30,2013-06-30,26.0,140626674.0,cover,3656293524.0,3600000000.0,1.01563709,"",""
ALK,766421,2014,2014-06-30,2014-06-30,47.525001525878906,137437030.0,cover,6531695060.462265,6400000000.0,1.0205773531972289,"",""
ALK,766421,2015,2015-06-30,2015-06-30,64.43000030517578,129635498.0,cover,8352415175.701614,8200000000.0,1.0185872165489773,"",""
ALK,766421,2017,2016-06-30,2016-06-30,58.290000915527344,123252559.0,cover,7184391776.951088,11100000000.0,0.647242502428026,"",""
ALK,766421,2018,2018-06-30,2018-06-30,60.38999938964844,123258837.0,cover,7443601091.198776,7400000000.0,1.0058920393511859,"",""
ALK,766421,2019,2019-06-30,2019-06-30,63.90999984741211,123427980.0,cover,7888282182.966385,7900000000.0,0.9985167320210614,"",""
ALK,766421,2020,2020-06-30,2020-06-30,36.2599983215332,122585372.0,cover,4444945382.964523,4500000000.0,0.9877656406587829,"",""
ALK,766421,2021,2021-06-30,2021-06-30,60.310001373291016,124481793.0,cover,7507497106.779728,7500000000.0,1.000999614237297,"",""
ALK,766421,2022,2022-06-30,2022-06-30,40.04999923706055,126091824.0,cover,5049977454.999573,5100000000.0,0.9901916578430535,"",""
ALK,766421,2023,2023-06-30,2023-06-30,53.18000030517578,127910957.0,cover,6802304732.295326,6700000000.0,1.0152693630291532,"",""
ALK,766421,2024,2024-06-30,2024-06-30,40.400001525878906,126891838.0,cover,5126430448.821579,5100000000.0,1.0051824409454075,"",""
ALK,766421,2025,2025-06-30,2025-06-30,49.47999954223633,121392507.0,cover,6006501190.79092,5700000000.0,1.0537721387352492,"",""
ALL,899051,2009,2009-06-30,2009-06-30,24.399999618530273,,,,13010000000.0,,"",""
ALL,899051,2010,2010-06-30,2010-06-30,28.729999542236328,537903261.0,cover,15453960442.297428,15360000000.0,1.0061172162954055,"",""
ALL,899051,2011,2011-06-30,2011-06-30,30.530000686645508,522960958.0,cover,15965998406.828793,15680000000.0,1.0182396943130607,"",""
ALL,899051,2012,2012-06-30,2012-06-30,35.09000015258789,491360562.0,cover,17241842195.55567,16880000000.0,1.02143614902581,"",""
ALL,899051,2013,2013-06-30,2013-06-30,48.119998931884766,468643839.0,cover,22551141032.114376,22110000000.0,1.0199521045732418,"",""
ALL,899051,2014,2014-06-30,2014-06-30,58.720001220703125,433991146.0,cover,25483960622.89435,25140000000.0,1.0136818067977067,"",""
ALL,899051,2015,2015-06-30,2015-06-30,64.87000274658203,409012961.0,cover,26532671903.45765,25770000000.0,1.0295953396762767,"",""
ALL,899051,2016,2016-06-30,2016-06-30,69.94999694824219,374367324.0,cover,26186993171.321594,25630000000.0,1.0217320784752866,"",""
ALL,899051,2017,2017-06-30,2017-06-30,88.44000244140625,364518067.0,cover,32237978735.416687,31500000000.0,1.0234278963624346,"",""
ALL,899051,2018,2018-06-30,2018-06-30,91.2699966430664,351488825.0,cover,32080383877.825356,31240000000.0,1.0269008923759717,"",""
ALL,899051,2019,2019-06-30,2019-06-30,101.69000244140625,333106827.0,cover,33873634050.87909,33040000000.0,1.0252310548086891,"",""
ALL,899051,2020,2020-06-30,2020-06-30,96.98999786376953,314116095.0,cover,30466119383.025627,29940000000.0,1.0175724576828866,"",""
ALL,899051,2021,2021-06-30,2021-06-30,130.44000244140625,299338684.0,cover,39045738671.767334,38210000000.0,1.0218722499808253,"",""
ALL,899051,2022,2022-06-30,2022-06-30,126.7300033569336,274982998.0,cover,34848596259.63966,33850000000.0,1.0295006280543475,"",""
ALL,899051,2023,2023-06-30,2023-06-30,109.04000091552734,262851915.0,cover,28661373052.248116,28400000000.0,1.0092032764876098,"",""
ALL,899051,2024,2024-06-30,2024-06-30,159.66000366210938,263915332.0,cover,42136722873.60681,41910000000.0,1.0054097559915727,"",""
ALL,899051,2025,2025-06-30,2025-06-30,201.30999755859375,264817505.0,cover,53310411285.02289,52830000000.0,1.0090935318005467,"",""
ALLE,1579241,2014,2014-06-30,2014-06-30,56.68000030517578,96529256.0,cover,5471278259.538391,5000000000.0,1.0942556519076783,"",""
ALLE,1579241,2015,2015-06-30,2015-06-30,60.13999938964844,95676557.0,cover,5753988079.583664,8000000000.0,0.719248509947958,"",""
ALLE,1579241,2016,2016-06-30,2016-06-30,69.43000030517578,95733733.0,cover,6646793111.405617,7000000000.0,0.9495418730579452,"",""
ALLE,1579241,2017,2017-06-30,2017-06-30,81.12000274658203,95286874.0,cover,7729671480.593216,7700000000.0,1.00385343903808,"",""
ALLE,1579241,2018,2018-06-30,2018-06-30,77.36000061035156,94959392.0,cover,7346058623.078613,7700000000.0,0.954033587412807,"",""
ALLE,1579241,2019,2019-06-30,2019-06-30,110.55000305175781,93945706.0,cover,10385698084.999542,10300000000.0,1.00832020242714,"",""
ALLE,1579241,2020,2020-06-30,2020-06-30,102.22000122070312,92220228.0,cover,9426751818.73352,9400000000.0,1.0028459381631405,"",""
ALLE,1579241,2021,2021-06-30,2021-06-30,139.3000030517578,89978097.0,cover,12533949186.69136,12500000000.0,1.0027159349353088,"",""
ALLE,1579241,2022,2022-06-30,2022-06-30,97.9000015258789,87804920.0,cover,8596101801.979675,8600000000.0,0.9995467211604273,"",""
ALLE,1579241,2023,2023-06-30,2023-06-30,120.0199966430664,87946675.0,cover,10555359638.268852,10500000000.0,1.0052723465017954,"",""
ALLE,1579241,2024,2024-06-30,2024-06-30,118.1500015258789,87440696.0,cover,10331118365.823914,10300000000.0,1.0030212005654284,"",""
ALLE,1579241,2025,2025-06-30,2025-06-30,144.1199951171875,86049290.0,cover,12401423254.637451,12300000000.0,1.0082457930599553,"",""
ALTR,768251,2009,2009-06-26,2009-05-31,,,,,4067455979.0,,"",""
ALTR,768251,2010,2010-07-02,2010-06-30,,,,,4654517394.0,,"",""
ALTR,768251,2011,2011-07-01,2011-06-30,,,,,9606716688.0,,"",""
ALTR,768251,2012,2012-06-29,2012-05-31,,,,,10801100336.0,,"",""
ALTR,768251,2013,2013-06-28,2013-05-31,,,,,10513223806.0,,"",""
ALTR,768251,2014,2014-06-27,2014-05-31,,,,,10617172242.0,,"",""
ALXN,899866,2010,2010-06-30,2010-06-30,,,,,4611459750.0,,"",""
ALXN,899866,2011,2011-06-30,2011-06-30,,,,,8659265185.0,,"",""
ALXN,899866,2012,2012-06-30,2012-06-30,,,,,18920399568.0,,"",""
ALXN,899866,2013,2013-06-30,2013-06-30,,,,,17833350643.0,,"",""
ALXN,899866,2014,2014-06-30,2014-06-30,,,,,30706252188.0,,"",""
ALXN,899866,2015,2015-06-30,2015-06-30,,,,,39491560848.0,,"",""
ALXN,899866,2016,2016-06-30,2016-06-30,,,,,25314108813.0,,"",""
ALXN,899866,2017,2017-06-30,2017-06-30,,,,,26128956666.0,,"",""
ALXN,899866,2018,2018-06-29,2018-05-31,,,,,26514235288.0,,"",""
ALXN,899866,2019,2019-06-28,2019-05-31,,,,,28243087610.0,,"",""
ALXN,899866,2020,2020-06-30,2020-06-30,,,,,23569192552.0,,"",""
AMAT,6951,2009,2009-04-26,2009-03-31,10.75,,,,15579209892.0,,"",""
AMAT,6951,2010,2010-05-02,2010-04-30,13.779999732971191,1343270238.0000002,cover,18510263520.94815,18484888271.0,1.0013727564687507,"",""
AMAT,6951,2011,2011-05-01,2011-04-30,15.6899995803833,1319407222.0000002,cover,20701498759.5347,20652343218.0,1.002380143551549,"",""
AMAT,6951,2012,2012-04-29,2012-03-31,12.449999809265137,1291121831.0,cover,16074466549.688053,15382534908.0,1.0449816396209315,"",""
AMAT,6951,2013,2013-04-26,2013-03-31,13.479999542236328,1200044358.0,cover,16176597396.503288,16956394267.0,0.9540116337106924,"",""
AMAT,6951,2014,2014-04-27,2014-03-31,20.420000076293945,1211068250.0,cover,24730013757.397175,22617248500.0,1.0934138941523843,"",""
AMAT,6951,2015,2015-04-26,2015-03-31,22.559999465942383,1228696722.0,cover,27719397392.125156,26764127442.0,1.0356921761113005,"",""
AMAT,6951,2016,2016-05-01,2016-04-30,20.469999313354492,1130724579.0,cover,23145931355.723045,22248434583.0,1.0403397717432588,"",""
AMAT,6951,2017,2017-04-28,2017-03-31,38.900001525878906,1079831003.0,cover,42005427664.39135,43552849133.0,0.9644702585614274,"",""
AMAT,6951,2018,2018-04-29,2018-03-31,55.61000061035156,1050687501.0,cover,58428732571.89876,49674881854.0,1.17622287947513,"",""
AMAT,6951,2019,2019-04-28,2019-03-31,39.65999984741211,949392609.0000001,cover,37652910728.07419,41677858958.0,0.9034271833881421,"",""
AMAT,6951,2020,2020-04-26,2020-03-31,45.81999969482422,918305114.0,cover,42076740043.23552,47228292437.0,0.8909223237186402,"",""
AMAT,6951,2021,2021-05-02,2021-04-30,132.7100067138672,917660832.0,cover,121782775175.77295,120888771285.0,1.0073952599672413,"",""
AMAT,6951,2022,2022-05-01,2022-04-30,110.3499984741211,883394638.9999999,cover,97482597065.69675,95725229751.0,1.018358454915888,"",""
AMAT,6951,2023,2023-04-30,2023-04-30,113.02999877929688,845118427.0,cover,95523734772.1713,94685528382.0,1.0088525290453008,"",""
AMAT,6951,2024,2024-04-28,2024-03-31,206.22999572753906,830897356.0,cover,171355958177.9035,167928935720.0,1.020407575640315,"",""
AMAT,6951,2025,2025-04-27,2025-03-31,145.1199951171875,812440849.0,cover,117901412039.88367,121318219350.0,0.971835991919244,"",""
AMCR,1748790,2020,2019-12-31,2019-12-31,54.20000076293945,324028365.4000001,cover,17562337651.894028,17400000000.0,1.009329750108852,"",""
AMCR,1748790,2021,2020-12-31,2020-12-31,58.849998474121094,313696303.8,cover,18461026999.967426,18400000000.0,1.0033166847808384,"",""
AMCR,1748790,2022,2021-12-31,2021-12-31,60.04999923706055,306633779.6,cover,18413358231.036995,18100000000.0,1.0173126094495577,"",""
AMCR,1748790,2023,2022-12-31,2022-12-31,59.54999923706055,297803911.2,cover,17734222684.753647,17300000000.0,1.02509957715339,"",""
AMCR,1748790,2024,2023-12-31,2023-12-31,48.20000076293945,289068642.40000004,cover,13933108784.221874,13900000000.0,1.002381926922437,"",""
AMCR,1748790,2025,2025-04-30,2025-04-30,46.0,289068642.40000004,cover,13297157550.400002,21100000000.0,0.6301970403033176,"",""
AMCR,1748790,2026,2025-12-31,2025-12-31,41.70000076293945,461671988.2000001,cover,19251722260.167778,19300000000.0,0.9974985627029936,"",""
AMD,2488,2010,2010-06-26,2010-05-31,8.569999694824219,,,,4600000000.0,,"",""
AMD,2488,2011,2011-07-02,2011-06-30,6.989999771118164,687543533.0,cover,4805929138.303774,4100000000.0,1.1721778386106765,"",""
AMD,2488,2012,2012-06-30,2012-06-30,5.730000019073486,701348804.0,cover,4018728660.297167,3400000000.0,1.181979017734461,"",""
AMD,2488,2013,2013-06-29,2013-05-31,4.0,714485630.0,cover,2857942520.0,2500000000.0,1.143177008,"",""
AMD,2488,2014,2014-06-28,2014-05-31,4.0,762041883.0,cover,3048167532.0,2600000000.0,1.1723721276923076,"",""
AMD,2488,2015,2015-06-27,2015-05-31,2.2799999713897705,778059809.0,cover,1773976342.2595303,1600000000.0,1.1087352139122064,"",""
AMD,2488,2016,2016-06-25,2016-05-31,4.570000171661377,793519835.0,cover,3626385782.1667075,3900000000.0,0.9298425082478737,"",""
AMD,2488,2017,2017-07-01,2017-06-30,12.479999542236328,945016174.0,cover,11793801418.925926,12000000000.0,0.9828167849104938,"",""
AMD,2488,2018,2018-06-30,2018-06-30,14.989999771118164,969343988.0,cover,14530466158.254768,14500000000.0,1.002101114362398,"",""
AMD,2488,2019,2019-06-29,2019-05-31,27.40999984741211,1081600723.0,cover,29646675652.390827,32800000000.0,0.903862062572891,"",""
AMD,2488,2020,2020-06-27,2020-05-31,53.79999923706055,1171190397.0,cover,63010042465.05264,58500000000.0,1.077094742992353,"",""
AMD,2488,2021,2021-06-26,2021-05-31,80.08000183105469,1215020976.0,cover,97298881982.84985,103400000000.0,0.940994990162958,"",""
AMD,2488,2022,2022-06-25,2022-05-31,101.86000061035156,1620507904.0,cover,165064936090.51953,139800000000.0,1.1807220035087234,"",""
AMD,2488,2023,2023-06-30,2023-06-30,113.91000366210938,1610361870.0,cover,183436326509.0213,182900000000.0,1.0029323483270711,"",""
AMD,2488,2024,2024-06-28,2024-05-31,166.89999389648438,1616313871.0,cover,269762775204.70303,261400000000.0,1.031992254034824,"",""
AME,1037868,2009,2009-06-30,2009-06-30,15.368888854980469,,,,3716907826.0,,"",""
AME,1037868,2010,2010-06-30,2010-06-30,17.844444274902344,239293068.75,cover,4270051830.6797504,4300000000.0,0.9930353094604071,"",""
AME,1037868,2011,2011-06-30,2011-06-30,29.933332443237305,241227475.5,cover,7220742218.584382,7200000000.0,1.0028808636922752,"",""
AME,1037868,2012,2012-06-29,2012-05-31,33.80666732788086,241105596.0,cover,8150976674.862442,8100000000.0,1.0062934166496842,"",""
AME,1037868,2013,2013-06-28,2013-05-31,43.150001525878906,243534457.0,cover,10508512191.15409,10300000000.0,1.0202439020537952,"",""
AME,1037868,2014,2014-06-30,2014-06-30,52.279998779296875,245302392.0,cover,12824408754.318604,12800000000.0,1.0019069339311408,"",""
AME,1037868,2015,2015-06-30,2015-06-30,54.779998779296875,241521134.0,cover,13230527425.694397,13300000000.0,0.994776498172511,"",""
AME,1037868,2016,2016-06-30,2016-06-30,46.22999954223633,233410062.0,cover,10790547059.413353,10800000000.0,0.9991247277234586,"",""
AME,1037868,2017,2017-06-30,2017-06-30,60.56999969482422,230108187.0,cover,13937652816.366554,14000000000.0,0.9955466297404681,"",""
AME,1037868,2018,2018-06-29,2018-05-31,73.02999877929688,231579009.0,cover,16912214744.58078,16700000000.0,1.012707469735376,"",""
AME,1037868,2019,2019-06-28,2019-05-31,81.88999938964844,227840918.0,cover,18657892635.95694,20700000000.0,0.9013474703360841,"",""
AME,1037868,2020,2020-06-30,2020-06-30,89.37000274658203,229432094.0,cover,20504346870.934067,20500000000.0,1.0002120424845886,"",""
AME,1037868,2021,2021-06-30,2021-06-30,133.5,230919176.0,cover,30827709996.0,30900000000.0,0.9976605176699029,"",""
AME,1037868,2022,2022-06-30,2022-06-30,109.88999938964844,230910009.0,cover,25374700748.073715,25200000000.0,1.0069325693680047,"",""
AME,1037868,2023,2023-06-30,2023-06-30,161.8800048828125,230475184.0,cover,37309323911.28711,37300000000.0,1.0002499708119867,"",""
AME,1037868,2024,2024-06-30,2024-06-30,166.7100067138672,231469581.0,cover,38588295402.566025,38600000000.0,0.9996967720872028,"",""
AME,1037868,2025,2025-06-30,2025-06-30,180.9600067138672,230878978.0,cover,41779861408.970795,41800000000.0,0.9995182155256171,"",""
AMG,1004434,2010,2010-06-30,2010-06-30,60.77000045776367,,,,2877307575.0,,"",""
AMG,1004434,2011,2011-06-30,2011-06-30,101.44999694824219,52053190.0,cover,5280795966.646271,5227844602.0,1.0101287181768972,"",""
AMG,1004434,2012,2012-06-30,2012-06-30,109.44999694824219,51360976.0,cover,5621458666.45874,5586100782.0,1.0063296180714594,"",""
AMG,1004434,2013,2013-06-28,2013-05-31,164.0,52737737.0,cover,8648988868.0,8612139196.0,1.0042788058995975,"",""
AMG,1004434,2014,2014-06-30,2014-06-30,205.39999389648438,55281036.0,cover,11354724456.991333,11317162064.0,1.0033190646894437,"",""
AMG,1004434,2015,2015-06-30,2015-06-30,218.60000610351562,54723845.0,cover,11962632851.007843,11842794467.0,1.0101190968349383,"",""
AMG,1004434,2016,2016-06-30,2016-06-30,140.77000427246094,53811550.0,cover,7575052123.407745,7547517704.0,1.0036481424075565,"",""
AMG,1004434,2017,2017-06-30,2017-06-30,165.86000061035156,56602482.0,cover,9388087699.067413,9252014628.0,1.014707399041027,"",""
AMG,1004434,2018,2018-06-30,2018-06-30,148.6699981689453,54315146.0,cover,8075032656.365997,7886822780.0,1.023863839928453,"",""
AMG,1004434,2019,2019-06-30,2019-06-30,92.13999938964844,51199344.0,cover,4717507524.9104,4627759695.0,1.0193933643545423,"",""
AMG,1004434,2020,2020-06-30,2020-06-30,74.55999755859375,47238457.0,cover,3522099238.591736,3462090036.0,1.017333229918269,"",""
AMG,1004434,2021,2021-06-30,2021-06-30,154.2100067138672,41636664.0,cover,6420790234.983032,6336812433.0,1.0132523729984029,"",""
AMG,1004434,2022,2022-06-30,2022-06-30,116.5999984741211,38675094.0,cover,4509515901.38649,4429403715.0,1.0180864494503388,"",""
AMG,1004434,2023,2023-06-30,2023-06-30,149.88999938964844,36101886.0,cover,5411311670.505157,5227465462.0,1.0351692822920764,"",""
AMG,1004434,2024,2024-06-30,2024-06-30,156.22999572753906,31864456.0,cover,4978183824.740356,4658342250.0,1.0686599561765469,"",""
AMG,1004434,2025,2025-06-30,2025-06-30,196.77000427246094,28428889.0,cover,5593952609.991318,5442489568.0,1.0278297349216559,"",""
AMGN,318154,2009,2009-06-30,2009-06-30,52.939998626708984,,,,53667437634.0,,"",""
AMGN,318154,2010,2010-06-30,2010-06-30,52.599998474121094,957938383.0,cover,50387557484.10203,50355022164.0,1.0006461186730504,"",""
AMGN,318154,2011,2011-06-30,2011-06-30,58.349998474121094,929730507.0,cover,54249773664.79383,53861879805.0,1.0072016398461798,"",""
AMGN,318154,2012,2012-06-30,2012-06-30,72.91000366210938,777707877.0,cover,56702684160.12131,56028159915.0,1.0120390219158477,"",""
AMGN,318154,2013,2013-06-30,2013-06-30,98.66000366210938,749976556.0,cover,73992689761.45618,74222900950.0,0.9968983806130279,"",""
AMGN,318154,2014,2014-06-30,2014-06-30,118.37000274658203,757021648.0,cover,89608654552.98206,89797013692.0,0.9979023897201748,"",""
AMGN,318154,2015,2015-06-30,2015-06-30,153.52000427246094,760323664.0,cover,116724892145.73315,102117764803.0,1.143041980706417,"",""
AMGN,318154,2016,2016-06-30,2016-06-30,152.14999389648438,751217078.0,cover,114297673832.63483,101183706509.0,1.129605524210248,"",""
AMGN,318154,2017,2017-06-30,2017-06-30,172.22999572753906,735399128.0,cover,126657788673.47595,125649811435.0,1.00802211501127,"",""
AMGN,318154,2018,2018-06-30,2018-06-30,184.58999633789062,661706007.0,cover,122144309408.89023,119629312769.0,1.0210232474104954,"",""
AMGN,318154,2019,2019-06-30,2019-06-30,184.27999877929688,609935682.0,cover,112398946734.4096,110809019075.0,1.014348359661351,"",""
AMGN,318154,2020,2020-06-30,2020-06-30,235.86000061035156,588247399.0000001,cover,138744031887.17773,138056968288.0,1.0049766672968252,"",""
AMGN,318154,2021,2021-06-30,2021-06-30,243.75,574553986.0,cover,140047534087.5,137531019585.0,1.0182977957270556,"",""
AMGN,318154,2022,2022-06-30,2022-06-30,243.3000030517578,534199933.0,cover,129970845329.14882,129940091621.0,1.0002366760540582,"",""
AMGN,318154,2023,2023-06-30,2023-06-30,222.02000427246094,534326594.0,cover,118631192682.7695,118556278405.0,1.0006318878998006,"",""
AMGN,318154,2024,2024-06-30,2024-06-30,312.45001220703125,536434692.0,cover,167609026063.67505,167600000000.0,1.0000538547951972,"",""
AMGN,318154,2025,2025-06-30,2025-06-30,279.2099914550781,537706118.0,cover,150132920612.12323,150100000000.0,1.0002193245311342,"",""
AMP,820027,2009,2009-06-30,2009-06-30,24.270000457763672,,,,6200000000.0,,"",""
AMP,820027,2010,2010-06-30,2010-06-30,36.130001068115234,257513353.0,cover,9303957718.943935,9100000000.0,1.0224129361476852,"",""
AMP,820027,2011,2011-06-30,2011-06-30,57.68000030517578,242284677.0,cover,13974980243.299416,13700000000.0,1.0200715506057967,"",""
AMP,820027,2012,2012-06-30,2012-06-30,52.2599983215332,218622891.0,cover,11425231916.708736,11100000000.0,1.0293001726764628,"",""
AMP,820027,2013,2013-06-30,2013-06-30,80.87999725341797,201529269.0,cover,16299686723.203331,16100000000.0,1.0124029020623186,"",""
AMP,820027,2014,2014-06-30,2014-06-30,120.0,189879504.0,cover,22785540480.0,22500000000.0,1.012690688,"",""
AMP,820027,2015,2015-06-30,2015-06-30,124.93000030517578,181380334.0,cover,22659845181.972885,22300000000.0,1.016136555245421,"",""
AMP,820027,2016,2016-06-30,2016-06-30,89.8499984741211,165813448.0,cover,14898338049.788757,14600000000.0,1.02043411299923,"",""
AMP,820027,2018,2018-06-30,2018-06-30,139.8800048828125,144612802.0,cover,20228439449.877197,19900000000.0,1.0165044949687034,"",""
AMP,820027,2019,2019-06-30,2019-06-30,145.16000366210938,133904298.0,cover,19437548388.052185,19000000000.0,1.0230288625290624,"",""
AMP,820027,2020,2020-06-30,2020-06-30,150.0399932861328,122337248.0,cover,18355479868.563965,18100000000.0,1.0141149098654125,"",""
AMP,820027,2021,2021-06-30,2021-06-30,248.8800048828125,115904879.0,cover,28846406851.461792,28400000000.0,1.0157185511078095,"",""
AMP,820027,2022,2022-06-30,2022-06-30,237.67999267578125,109904488.0,cover,26122097902.87549,25800000000.0,1.0124844148401353,"",""
AMP,820027,2023,2023-06-30,2023-06-30,332.1600036621094,104178786.0,cover,34604025939.27411,34100000000.0,1.0147808193335517,"",""
AMP,820027,2024,2024-06-30,2024-06-30,427.19000244140625,99324923.0,cover,42430614098.86249,42000000000.0,1.010252716639583,"",""
AMP,820027,2025,2025-06-30,2025-06-30,533.72998046875,95222673.0,cover,50823195400.47217,50300000000.0,1.0104014990153511,"",""
AMT,1053507,2009,2009-06-30,2009-06-30,31.530000686645508,,,,12400000000.0,,"",""
AMT,1053507,2010,2010-06-30,2010-06-30,44.5,403433184.0,cover,17952776688.0,17700000000.0,1.0142811688135593,"",""
AMT,1053507,2011,2011-06-30,2011-06-30,52.33000183105469,396630596.0,cover,20755679814.932312,20700000000.0,1.0026898461319957,"",""
AMT,1053507,2012,2012-06-30,2012-06-30,69.91000366210938,394585322.0,cover,27585461306.034607,27600000000.0,0.9994732357258915,"",""
AMT,1053507,2013,2013-06-30,2013-06-30,73.16999816894531,395485671.0,cover,28937685822.91411,28700000000.0,1.0082817359900387,"",""
AMT,1053507,2014,2014-06-30,2014-06-30,89.9800033569336,395745715.0,cover,35609200764.192085,35300000000.0,1.0087592284473679,"",""
AMT,1053507,2015,2015-06-30,2015-06-30,93.29000091552734,423089008.0,cover,39469973943.669556,39200000000.0,1.0068870903997336,"",""
AMT,1053507,2016,2016-06-30,2016-06-30,113.61000061035156,424624797.0,cover,48241623446.34041,47900000000.0,1.0071320134935366,"",""
AMT,1053507,2017,2017-06-30,2017-06-30,132.32000732421875,425009451.0,cover,56237253669.18219,56300000000.0,0.9988855003407139,"",""
AMT,1053507,2018,2018-06-30,2018-06-30,144.1699981689453,441659919.0,cover,63674109713.526535,63100000000.0,1.0090984106739547,"",""
AMT,1053507,2019,2019-06-30,2019-06-30,204.4499969482422,442023435.0,cover,90371689936.80153,89900000000.0,1.0052468291079146,"",""
AMT,1053507,2020,2020-06-30,2020-06-30,258.5400085449219,443306437.0,cover,114612450009.99887,114300000000.0,1.0027335958880041,"",""
AMT,1053507,2021,2021-06-30,2021-06-30,270.1400146484375,444797395.0,cover,120157574800.88684,122500000000.0,0.9808781616398926,"",""
AMT,1053507,2022,2022-06-30,2022-06-30,255.58999633789062,456282598.0,cover,116621267551.86322,118700000000.0,0.9824875109676766,"",""
AMT,1053507,2023,2023-06-30,2023-06-30,193.94000244140625,466043234.0,cover,90384425939.76086,90200000000.0,1.0020446334785018,"",""
AMT,1053507,2024,2024-06-30,2024-06-30,194.3800048828125,466975019.0,cover,90770606473.37146,90700000000.0,1.0007784616689246,"",""
AMT,1053507,2025,2025-06-30,2025-06-30,221.02000427246094,468138245.0,cover,103467916910.00237,103400000000.0,1.0006568366537947,"",""
AMTM,2011286,2024,2024-12-06,2024-11-30,24.350000381469727,,,,5637313295.0,,"",""
AMTM,2011286,2025,2025-03-28,2025-02-28,19.639999389648438,243302426.0,cover,4778459498.139984,4396836997.0,1.086794780293281,"",""
AMZN,1018724,2009,2009-06-30,2009-06-30,4.183000087738037,,,,27774449254.0,,"",""
AMZN,1018724,2010,2010-06-30,2010-06-30,5.4629998207092285,8913432740.0,cover,48694081460.523766,39007666822.0,1.2483207899289355,"",""
AMZN,1018724,2011,2011-06-30,2011-06-30,10.224499702453613,9040861460.0,cover,92438285307.69434,74662887792.0,1.2380754085646142,"",""
AMZN,1018724,2012,2012-06-30,2012-06-30,11.417499542236328,9010510020.0,cover,102877494028.66585,83001105646.0,1.2394713688205397,"",""
AMZN,1018724,2013,2013-06-30,2013-06-30,13.884499549865723,9104853880.0,cover,126416339598.45319,102548300912.0,1.2327492359618433,"",""
AMZN,1018724,2014,2014-06-30,2014-06-30,16.23900032043457,9203348080.0,cover,149453172420.1909,122614381040.0,1.218887794013619,"",""
AMZN,1018724,2015,2015-06-30,2015-06-30,21.704500198364258,9313619140.0,cover,202147448471.61914,166381236673.0,1.214965416256118,"",""
AMZN,1018724,2016,2016-06-30,2016-06-30,35.78099822998047,9436559200.0,cover,337649508032.3059,280129378534.0,1.2053341559508173,"",""
AMZN,1018724,2017,2017-06-30,2017-06-30,48.400001525878906,9559509980.0,cover,462680297618.65466,387327844190.0,1.1945443751564921,"",""
AMZN,1018724,2018,2018-06-30,2018-06-30,84.98999786376953,9704538080.0,cover,824788670688.0701,693894417636.0,1.1886371322859295,"",""
AMZN,1018724,2019,2019-06-30,2019-06-30,94.68150329589844,9846635520.0,cover,932294253440.3906,786284080955.0,1.1856964626678572,"",""
AMZN,1018724,2020,2020-06-30,2020-06-30,137.9409942626953,9975520640.0,cover,1376033235369.6387,1174367787295.0,1.1717225644779887,"",""
AMZN,1018724,2021,2021-06-30,2021-06-30,172.00799560546875,10086474720.0,cover,1734954299312.4316,1507362696975.0,1.1509866223929823,"",""
AMZN,1018724,2022,2022-06-30,2022-06-30,106.20999908447266,10174409620.0,cover,1080624036425.2498,944744113598.0,1.1438272235534332,"",""
AMZN,1018724,2023,2023-06-30,2023-06-30,130.36000061035156,10260353688.0,cover,1337539713030.103,1183684965587.0,1.129979472508384,"",""
AMZN,1018724,2024,2024-06-30,2024-06-30,193.25,10406627415.0,cover,2011080747948.75,1815014489485.0,1.1080246243760747,"",""
AMZN,1018724,2025,2025-06-30,2025-06-30,219.38999938964844,10616352407.000002,cover,2329121548092.023,2118061430046.0,1.0996477793571073,"",""
AN,350698,2010,2010-06-30,2010-06-30,19.5,,,,841000000.0,,"",""
